"Date","Open","High","Low","Close","Volume"
"2024-09-12",131.07000732421875,134.47000122070312,128.9199981689453,134.19000244140625,11457328
"2024-08-30",127.4000015258789,132.1300048828125,122.0739974975586,131.1999969482422,36378869
"2024-07-31",118.97000122070312,129.9199981689453,115.4000015258789,128.02000427246094,41282415
"2024-06-28",120.13999938964844,127.75,115.54000091552734,118.55999755859375,43675557
"2024-05-31",118.87000274658203,127.4800033569336,117.1500015258789,120.16000366210938,35542567
"2024-04-30",123.,126.70999908447266,114.72000122070312,118.80999755859375,48417404
"2024-03-28",122.11000061035156,124.33999633789062,118.4000015258789,122.80000305175781,25706482
"2024-02-29",121.77999877929688,125.16999816894531,119.2300033569336,122.62000274658203,15030005
"2024-01-31",118.83999633789062,124.37999725341797,116.79000091552734,121.7300033569336,21948609
"2023-12-29",121.95999908447266,129.66000366210938,118.33999633789062,119.11000061035156,28836412
"2023-11-30",109.36000061035156,122.16999816894531,106.3499984741211,121.97000122070312,22343232
"2023-10-31",114.83000183105469,120.16000366210938,109.0199966430664,111.05000305175781,21376879
"2023-09-29",122.69000244140625,123.20999908447266,110.41999816894531,115.33000183105469,34643505
"2023-08-31",125.23999786376953,126.19999694824219,119.36000061035156,122.2300033569336,31692009
"2023-07-31",111.43000030517578,129.6999969482422,110.52999877929688,125.47000122070312,46694401
"2023-06-30",105.88999938964844,114.7699966430664,105.06999969482422,111.87000274658203,44519140
"2023-05-31",109.5199966430664,110.72000122070312,104.08999633789062,104.93000030517578,52990204
"2023-04-28",112.66000366210938,112.75499725341797,104.77999877929688,109.86000061035156,38039590
"2023-03-31",110.23999786376953,117.93000030517578,106.16999816894531,114.58999633789062,52548263
"2023-02-28",115.63999938964844,120.91999816894531,109.44999694824219,110.4000015258789,28706733
"2023-01-31",116.63999938964844,120.95999908447266,112.37999725341797,115.86000061035156,33308711
"2022-12-30",124.44999694824219,127.88999938964844,108.,115.55999755859375,36991639
"2022-11-30",119.05999755859375,124.19000244140625,111.26000213623047,124.02999877929688,30997945
"2022-10-31",113.2699966430664,120.51000213623047,105.66000366210938,118.30999755859375,36021054
"2022-09-30",123.08000183105469,128.3699951171875,111.87000274658203,112.20999908447266,38248296
"2022-08-31",127.23999786376953,139.47000122070312,123.04000091552734,123.33999633789062,31768365
"2022-07-29",114.22000122070312,129.,111.16500091552734,128.27999877929688,30578052
"2022-06-30",124.19999694824219,127.44999694824219,110.47000122070312,113.87000274658203,41170755
"2022-05-31",126.88999938964844,132.89999389648438,114.0999984741211,123.83000183105469,39758053
"2022-04-29",136.77000427246094,141.9199981689453,126.44999694824219,126.7300033569336,41993215
"2022-03-31",118.87999725341797,140.6699981689453,116.83999633789062,136.47000122070312,40737293
"2022-02-28",117.08000183105469,124.30000305175781,111.38999938964844,119.05999755859375,36523164
"2022-01-31",136.00999450683594,136.85000610351562,109.87000274658203,117.76000213623047,43236268
"2021-12-31",120.73999786376953,138.96499633789062,117.76000213623047,136.5,38508046
"2021-11-30",123.27999877929688,126.81999969482422,118.29000091552734,119.19999694824219,25461009
"2021-10-29",113.33999633789062,124.20999908447266,111.3499984741211,123.27999877929688,28169935
"2021-09-30",114.69000244140625,114.72000122070312,106.55000305175781,112.44999694824219,32425337
"2021-08-31",114.13999938964844,118.22000122070312,112.29000091552734,114.47000122070312,24803453
"2021-07-30",106.9800033569336,114.1500015258789,106.9800033569336,113.81999969482422,34966439
"2021-06-30",101.26000213623047,108.2300033569336,99.87999725341797,107.30000305175781,31881597
"2021-05-28",98.44000244140625,102.61000061035156,96.12000274658203,101.13999938964844,31140707
"2021-04-30",97.44000244140625,101.1500015258789,92.73999786376953,97.48999786376953,38734420
"2021-03-31",92.,101.01000213623047,88.68499755859375,98.0199966430664,47619142
"2021-02-26",87.7699966430664,93.80000305175781,86.88760375976562,91.06999969482422,33179845
"2021-01-29",93.2135009765625,93.5199966430664,85.30000305175781,87.31999969482422,36096873
"2020-12-31",93.73999786376953,99.94999694824219,90.7300033569336,93.18000030517578,37903126
"2020-11-30",83.19000244140625,94.94999694824219,82.41000366210938,93.1500015258789,28983195
"2020-10-30",80.11000061035156,85.12000274658203,78.,82.25,35347355
"2020-09-30",76.23999786376953,80.51499938964844,74.0999984741211,79.7699966430664,38012612
"2020-08-31",71.87000274658203,77.41999816894531,71.47000122070312,76.47000122070312,29171475
"2020-07-31",75.77999877929688,78.77549743652344,69.95999908447266,71.91999816894531,44605138
"2020-06-30",72.08999633789062,80.64119720458984,71.04000091552734,75.75,48533891
"2020-05-29",67.13999938964844,73.,60.002601623535156,72.27999877929688,50457247
"2020-04-30",59.41999816894531,70.86000061035156,58.849998474121094,68.5199966430664,63240130
"2020-03-31",77.61000061035156,82.80000305175781,47.87269973754883,62.91999816894531,96967304
"2020-02-28",86.44999694824219,90.53500366210938,75.3499984741211,77.4800033569336,29990191
"2020-01-31",85.5,89.95999908447266,84.11000061035156,85.7699966430664,28893631
"2019-12-31",86.0199966430664,87.83999633789062,83.61000061035156,85.05999755859375,31533622
"2019-11-29",84.16000366210938,86.7699966430664,81.88999938964844,86.12000274658203,26439914
"2019-10-31",83.1500015258789,85.41999816894531,80.,83.63999938964844,32544183
"2019-09-30",81.08999633789062,84.48999786376953,78.80999755859375,82.7699966430664,33133312
"2019-08-30",83.12000274658203,84.47000122070312,79.37000274658203,81.69999694824219,33007582
"2019-07-31",83.30999755859375,86.73999786376953,81.69999694824219,83.05000305175781,42293551
"2019-06-28",85.94999694824219,88.43000030517578,81.2699966430664,82.29000091552734,43990685
"2019-05-31",84.5,87.75,81.83000183105469,85.79000091552734,38843932
"2019-04-30",80.75,84.38999938964844,79.97000122070312,84.30999755859375,32465380
"2019-03-29",77.36000061035156,80.73999786376953,75.0999984741211,80.19999694824219,43901967
"2019-02-28",70.94000244140625,77.05000305175781,70.94000244140625,77.0199966430664,39001214
"2019-01-31",64.08000183105469,71.16999816894531,63.33140182495117,70.80000305175781,39746174
"2018-12-31",71.55000305175781,71.75,61.31999969482422,65.1500015258789,47830900
"2018-11-30",65.43000030517578,70.98999786376953,64.57649993896484,70.76000213623047,44461793
"2018-10-31",74.01000213623047,76.0199966430664,62.88999938964844,65.48999786376953,66056057
"2018-09-28",73.16000366210938,75.7300033569336,72.29000091552734,73.6500015258789,34498251
"2018-08-31",68.97000122070312,73.4000015258789,68.0999984741211,73.25,33376447
"2018-07-31",67.80000305175781,72.51000213623047,67.23999786376953,69.0199966430664,43903497
"2018-06-29",65.9800033569336,70.37999725341797,65.93000030517578,68.3499984741211,49022143
"2018-05-31",60.59000015258789,66.36000061035156,60.130001068115234,65.58000183105469,44563100
"2018-04-30",61.5,62.48899841308594,59.54999923706055,60.56999969482422,48093771
"2018-03-29",63.650001525878906,67.45999908447266,59.36000061035156,61.59000015258789,52419041
"2018-02-28",68.08999633789062,68.48999786376953,61.79999923706055,65.12999725341797,45246898
"2018-01-31",68.33999633789062,73.0999984741211,66.29000091552734,68.25,49590783
"2017-12-29",66.9000015258789,70.38999938964844,65.88999938964844,68.08000183105469,41111252
"2017-11-30",63.869998931884766,67.87999725341797,63.47999954223633,67.30999755859375,35283099
"2017-10-31",59.95000076293945,65.62000274658203,59.34000015258789,63.790000915527344,54435741
"2017-09-29",57.040000915527344,60.650001525878906,56.43000030517578,59.959999084472656,32793152
"2017-08-31",57.900001525878906,57.959999084472656,54.20000076293945,57.029998779296875,46700792
"2017-07-31",56.400001525878906,61.369998931884766,56.349998474121094,57.849998474121094,47409569
"2017-06-30",59.4900016784668,61.56999969482422,56.5099983215332,56.939998626708984,51487589
"2017-05-31",59.33000183105469,59.5,56.56999969482422,59.22999954223633,40360685
"2017-04-28",58.75,60.06999969482422,57.68000030517578,59.279998779296875,33566863
"2017-03-31",61.709999084472656,63.029998779296875,58.58000183105469,58.900001525878906,44951669
"2017-02-28",59.5,62.130001068115234,57.070098876953125,61.41999816894531,43418072
"2017-01-31",61.150001525878906,62.16999816894531,60.0906982421875,60.290000915527344,27640185
"2016-12-30",58.95000076293945,62.18000030517578,58.22999954223633,60.880001068115234,38322582
"2016-11-30",55.34000015258789,59.68000030517578,52.77669906616211,58.95000076293945,62118324
"2016-10-31",57.47999954223633,57.78099822998047,54.75,55.20000076293945,37474417
"2016-09-30",60.79999923706055,61.619998931884766,57.0099983215332,57.869998931884766,45745058
"2016-08-31",59.290000915527344,61.189998626708984,58.23099899291992,60.66999816894531,33176879
"2016-07-29",59.11000061035156,61.869998931884766,58.52000045776367,59.279998779296875,51152609
"2016-06-30",54.11000061035156,59.54999923706055,53.56999969482422,59.5,51095367
"2016-05-31",52.22999954223633,54.58000183105469,51.060001373291016,54.220001220703125,34918852
"2016-04-29",53.310001373291016,54.5099983215332,51.79999923706055,52.119998931884766,38978369
"2016-03-31",51.900001525878906,54.56999969482422,51.43000030517578,54.0099983215332,40710575
"2016-02-29",47.72999954223633,52.4989013671875,45.83000183105469,51.38999938964844,61705981
"2016-01-29",52.,52.11000061035156,45.7599983215332,47.86000061035156,72643010
"2015-12-31",54.2400016784668,54.78049850463867,51.11000061035156,52.88999938964844,50950292
"2015-11-30",51.709999084472656,54.540000915527344,51.470001220703125,54.25,39282269
"2015-10-30",47.439998626708984,52.380001068115234,46.38999938964844,51.58000183105469,55803459
"2015-09-30",43.810001373291016,47.70500183105469,43.189998626708984,47.630001068115234,49602203
"2015-08-31",46.15999984741211,48.65999984741211,41.59000015258789,44.65999984741211,52961074
"2015-07-31",46.,48.45000076293945,44.380001068115234,46.400001525878906,48643953
"2015-06-30",49.58000183105469,49.790000915527344,46.520999908447266,46.880001068115234,41976681
"2015-05-29",48.5099983215332,50.68000030517578,48.43000030517578,49.40999984741211,31979410
"2015-04-30",49.220001220703125,49.810001373291016,48.,48.38999938964844,32174289
"2015-03-31",49.959999084472656,51.720001220703125,48.08000183105469,49.6150016784668,47932979
"2015-02-27",45.439998626708984,50.1879997253418,44.52000045776367,49.834999084472656,35565850
"2015-01-30",46.36000061035156,48.47999954223633,45.06999969482422,45.2599983215332,46323250
"2014-12-31",47.38999938964844,47.75,46.099998474121094,46.16999816894531,58688173
"2014-11-28",46.880001068115234,48.20000076293945,46.75,47.40999984741211,40354196
"2014-10-31",43.540000915527344,46.9900016784668,42.060001373291016,46.939998626708984,53447048
"2014-09-30",41.81999969482422,44.4900016784668,41.59000015258789,44.20000076293945,46111286
"2014-08-29",40.97999954223633,42.220001220703125,40.099998474121094,41.650001525878906,34226259
"2014-07-31",40.70000076293945,42.65999984741211,40.59000015258789,41.0099983215332,43428910
"2014-06-30",41.150001525878906,41.9900016784668,40.20500183105469,41.560001373291016,35129387
"2014-05-30",41.779998779296875,41.88999938964844,40.029998779296875,41.11000061035156,38281307
"2014-04-30",42.5099983215332,43.29999923706055,39.79499816894531,41.810001373291016,50616330
"2014-03-31",41.54999923706055,43.560001373291016,40.9900016784668,42.599998474121094,45133557
"2014-02-28",41.869998931884766,41.97999954223633,39.86000061035156,41.7599983215332,51142185
"2014-01-31",45.439998626708984,45.95000076293945,41.470001220703125,41.81999969482422,56914161
"2013-12-31",43.869998931884766,45.939998626708984,42.52000045776367,45.529998779296875,56039617
"2013-11-29",42.220001220703125,44.0099983215332,41.27000045776367,43.72999954223633,41546590
"2013-10-31",39.91999816894531,43.619998931884766,39.209999084472656,42.26499938964844,54056386
"2013-09-30",38.959999084472656,41.2400016784668,36.79999923706055,40.63999938964844,30998466
"2013-08-30",39.61000061035156,40.84000015258789,38.33000183105469,38.68000030517578,36490764
"2013-07-31",36.43000030517578,39.65999984741211,36.31999969482422,39.439998626708984,56941397
"2013-06-28",37.4900016784668,38.13999938964844,35.744998931884766,36.5099983215332,48033867
"2013-05-31",36.47999954223633,38.65999984741211,36.209999084472656,37.22999954223633,44840277
"2013-04-30",34.86000061035156,36.41999816894531,34.650001525878906,36.40999984741211,54297329
"2013-03-28",32.72999954223633,35.18000030517578,32.72999954223633,35.060001373291016,49862208
"2013-02-28",32.75,34.04999923706055,32.61000061035156,33.10499954223633,53958018
"2013-01-31",31.700000762939453,32.689998626708984,31.469999313354492,32.650001525878906,61215944
"2012-12-31",32.630001068115234,34.060001373291016,30.549999237060547,31.100000381469727,71002731
