"Date","Open","High","Low","Close","Volume"
"2024-09-12",89.58000183105469,90.4800033569336,86.5999984741211,89.30000305175781,14940642
"2024-08-30",93.86000061035156,93.94000244140625,83.91999816894531,90.37999725341797,53336877
"2024-07-31",99.5,99.73999786376953,89.20999908447266,93.69000244140625,140085312
"2024-06-28",104.20999908447266,104.20999908447266,98.37999725341797,99.29000091552734,92005915
"2024-05-31",111.29000091552734,116.93000030517578,100.2699966430664,103.91000366210938,168240501
"2024-04-30",122.05999755859375,123.6500015258789,110.38999938964844,111.0999984741211,104687896
"2024-03-28",111.44000244140625,123.7300033569336,109.19999694824219,122.36000061035156,165784695
"2024-02-29",96.37000274658203,112.91999816894531,95.81999969482422,111.58000183105469,295041726
"2024-01-31",90.0999984741211,97.56999969482422,88.68499755859375,96.05000305175781,252980390
"2023-12-29",92.73999786376953,94.83000183105469,89.86000061035156,90.29000091552734,221582540
"2023-11-30",81.52999877929688,96.51000213623047,80.18000030517578,92.69000244140625,323058903
"2023-10-31",80.91999816894531,86.28500366210938,78.73090362548828,81.58999633789062,245125711
"2023-09-29",82.1050033569336,86.19000244140625,79.21499633789062,81.05000305175781,319930810
"2023-08-31",89.12000274658203,92.52999877929688,82.45999908447266,83.68000030517578,377423405
"2023-07-31",89.11499786376953,90.94999694824219,85.16000366210938,88.88999938964844,320380674
"2023-06-30",88.4000015258789,94.5199966430664,87.11000061035156,89.27999877929688,284003366
"2023-05-31",102.40499877929688,103.91000366210938,87.01000213623047,87.95999908447266,335058894
"2023-04-28",100.20999908447266,102.55999755859375,96.45500183105469,102.5,156611798
"2023-03-31",99.19000244140625,102.69499969482422,90.45999908447266,100.12999725341797,196653778
"2023-02-28",108.5,118.18000030517578,98.95999908447266,99.61000061035156,252915943
"2023-01-31",88.9800033569336,110.58200073242188,87.83000183105469,108.48999786376953,228917669
"2022-12-30",97.87000274658203,99.69000244140625,84.06999969482422,86.87999725341797,301451458
"2022-11-30",107.69999694824219,108.83999633789062,86.27999877929688,97.87000274658203,427618373
"2022-10-31",95.7300033569336,107.43000030517578,90.70999908447266,106.54000091552734,180489304
"2022-09-30",111.79000091552734,117.48999786376953,94.27999877929688,94.33000183105469,209878318
"2022-08-31",104.87000274658203,126.4800033569336,103.86000061035156,112.08000183105469,294132539
"2022-07-29",94.23999786376953,106.33999633789062,90.2300033569336,106.0999984741211,196254179
"2022-06-30",112.01000213623047,112.8499984741211,92.01000213623047,94.4000015258789,241459562
"2022-05-31",111.70999908447266,116.44000244140625,99.47000122070312,110.44000244140625,323011637
"2022-04-29",137.33999633789062,139.26100158691406,111.36000061035156,111.62999725341797,274460954
"2022-03-31",147.86000061035156,148.64999389648438,128.3800048828125,137.16000366210938,225758805
"2022-02-28",143.02000427246094,157.5,139.25,148.4600067138672,251472409
"2022-01-31",155.8300018310547,160.32000732421875,129.25999450683594,142.97000122070312,269946419
"2021-12-31",146.6999969482422,157.07000732421875,142.0399932861328,154.88999938964844,250687729
"2021-11-30",169.2100067138672,179.25,143.11000061035156,144.89999389648438,349411126
"2021-10-29",172.27999877929688,179.6300048828125,168.14999389648438,169.07000732421875,181083342
"2021-09-30",181.9600067138672,187.5800018310547,169.02999877929688,169.1699981689453,183765220
"2021-08-31",177.22000122070312,187.5800018310547,170.9199981689453,181.3000030517578,180966102
"2021-07-30",175.35000610351562,186.2899932861328,169.80999755859375,176.02000427246094,180952501
"2021-06-30",180.17999267578125,181.00999450683594,171.31199645996094,175.77000427246094,173576009
"2021-05-28",187.69000244140625,189.22000122070312,167.09500122070312,178.64999389648438,205093438
"2021-04-30",186.42999267578125,191.6699981689453,178.86000061035156,186.02000427246094,152788038
"2021-03-31",193.22999572753906,203.02000427246094,181.00999450683594,184.52000427246094,285174733
"2021-02-26",170.8350067138672,200.60000610351562,168.02999877929688,189.0399932861328,256118290
"2021-01-29",182.2550048828125,182.58999633789062,160.52000427246094,168.1699981689453,183227864
"2020-12-31",149.57000732421875,183.39999389648438,148.33999633789062,181.17999267578125,316828428
"2020-11-30",122.23999786376953,151.86000061035156,119.80999755859375,148.00999450683594,243786456
"2020-10-30",124.94000244140625,131.36000061035156,117.2300033569336,121.25,193076339
"2020-09-30",131.9199981689453,137.23699951171875,120.77999877929688,124.08000183105469,190299420
"2020-08-31",116.16999816894531,136.8000030517578,115.3499984741211,131.8699951171875,262243018
"2020-07-31",112.81999969482422,122.08999633789062,112.,116.94000244140625,235375699
"2020-06-30",117.26000213623047,127.81999969482422,108.02200317382812,111.51000213623047,315414142
"2020-05-29",106.36000061035156,123.77999877929688,98.86000061035156,117.30000305175781,455624117
"2020-04-30",93.5,112.69999694824219,92.55999755859375,108.1500015258789,377865051
"2020-03-31",119.12999725341797,121.77999877929688,79.06999969482422,96.5999984741211,619355943
"2020-02-28",139.7899932861328,147.3000030517578,113.20999908447266,117.6500015258789,295120853
"2020-01-31",145.2899932861328,148.1999969482422,134.8300018310547,138.30999755859375,197567642
"2019-12-31",152.94000244140625,152.97000122070312,143.25999450683594,144.6300048828125,171316821
"2019-11-29",130.99000549316406,153.41000366210938,130.51100158691406,151.5800018310547,291946631
"2019-10-31",130.8000030517578,133.67999267578125,127.54000091552734,129.9199981689453,170235177
"2019-09-30",136.3699951171875,140.0800018310547,128.9199981689453,130.32000732421875,163419464
"2019-08-30",143.33999633789062,144.52999877929688,131.0229949951172,137.25999450683594,214846091
"2019-07-31",140.4499969482422,147.14999389648438,139.22000122070312,143.00999450683594,162291678
"2019-06-28",132.02000427246094,143.50999450683594,131.49000549316406,139.63999938964844,195325783
"2019-05-31",137.49000549316406,138.1699981689453,130.5500030517578,132.0399932861328,208497522
"2019-04-30",111.58999633789062,142.3699951171875,111.37999725341797,136.97000122070312,355199377
"2019-03-29",113.44999694824219,115.4800033569336,107.31999969482422,111.02999877929688,333771639
"2019-02-28",111.97000122070312,115.80000305175781,109.1500015258789,112.83999633789062,162351568
"2019-01-31",108.0999984741211,113.18000030517578,105.94400024414062,111.5199966430664,154323667
"2018-12-31",116.6500015258789,116.91999816894531,100.3499984741211,109.6500015258789,163486438
"2018-11-30",115.19999694824219,120.19999694824219,111.5199966430664,115.48999786376953,179966130
"2018-10-31",117.27999877929688,119.69000244140625,110.31999969482422,114.83000183105469,178594818
"2018-09-28",111.80000305175781,117.45999908447266,108.2300033569336,116.94000244140625,143772506
"2018-08-31",113.68000030517578,117.9000015258789,111.44000244140625,112.0199966430664,135857119
"2018-07-31",104.1500015258789,114.68000030517578,103.5,113.55999755859375,153035742
"2018-06-29",99.69000244140625,109.48999786376953,99.19999694824219,104.80999755859375,205745158
"2018-05-31",100.18000030517578,105.48999786376953,97.68000030517578,99.47000122070312,195097283
"2018-04-30",100.18000030517578,102.70999908447266,97.69999694824219,100.33000183105469,159607054
"2018-03-29",103.19999694824219,105.94000244140625,98.1500015258789,100.44000244140625,154204876
"2018-02-28",108.62000274658203,110.6500015258789,100.26000213623047,103.16000366210938,187750679
"2018-01-31",108.94999694824219,113.19000244140625,108.47000122070312,108.66999816894531,161521034
"2017-12-29",104.58000183105469,112.66999816894531,103.87000274658203,107.51000213623047,204095507
"2017-11-30",98.12999725341797,106.26000213623047,97.9000015258789,104.81999969482422,172386516
"2017-10-31",99.30999755859375,100.9800033569336,96.80000305175781,97.80999755859375,136249561
"2017-09-29",101.6500015258789,102.55000305175781,96.19999694824219,98.56999969482422,192881201
"2017-08-31",109.9800033569336,110.83000183105469,100.5,101.19999694824219,196946977
"2017-07-31",106.76000213623047,110.19000244140625,102.72000122070312,109.93000030517578,114388037
"2017-06-30",107.7300033569336,108.63999938964844,103.16999816894531,106.25,168401657
"2017-05-31",115.58999633789062,115.61000061035156,105.2300033569336,107.94000244140625,173518873
"2017-04-28",113.18000030517578,116.0999984741211,112.04000091552734,115.5999984741211,97240575
"2017-03-31",110.66000366210938,113.70999908447266,110.04000091552734,113.38999938964844,128983570
"2017-02-28",110.70999908447266,111.98999786376953,108.58100128173828,110.08999633789062,130199906
"2017-01-31",105.30000305175781,111.05000305175781,105.20500183105469,110.6500015258789,146529572
"2016-12-30",99.12999725341797,106.26000213623047,98.25,104.22000122070312,178818226
"2016-11-30",92.77999877929688,100.28900146484375,91.66000366210938,99.12000274658203,187893411
"2016-10-31",92.47000122070312,94.4000015258789,90.31500244140625,92.69000244140625,139393472
"2016-09-30",94.7300033569336,94.95999908447266,91.19000244140625,92.86000061035156,164612297
"2016-08-31",96.1500015258789,99.2699966430664,94.16000366210938,94.45999908447266,186980776
"2016-07-29",97.75,100.80000305175781,95.81999969482422,95.94999694824219,129499458
"2016-06-30",98.66999816894531,100.95999908447266,94.,97.81999969482422,154928094
"2016-05-31",103.30000305175781,106.75,97.51000213623047,99.22000122070312,179892310
"2016-04-29",98.80000305175781,105.5999984741211,95.80000305175781,103.26000213623047,149297942
"2016-03-31",95.9000015258789,100.37000274658203,95.52999877929688,99.30999755859375,143110574
"2016-02-29",95.08000183105469,97.,86.25,95.5199966430664,211432195
