"Date","Open","High","Low","Close","Volume"
"2024-09-12",220.82000732421875,223.5500030517578,216.7100067138672,222.77000427246094,200856295
"2024-09-06",228.5500030517578,229.,217.47999572753906,220.82000732421875,179069179
"2024-08-30",226.75999450683594,232.9199981689453,223.89100646972656,229.,209486001
"2024-08-23",225.72000122070312,228.33999633789062,223.0399932861328,226.83999633789062,188124897
"2024-08-16",216.07000732421875,226.82699584960938,215.60000610351562,226.0500030517578,214898250
"2024-08-09",199.08999633789062,216.77999877929688,196.,216.24000549316406,342088289
"2024-08-02",216.9600067138672,225.60000610351562,215.75,219.86000061035156,296061436
"2024-07-26",227.00999450683594,227.77999877929688,214.6199951171875,217.9600067138672,242932215
"2024-07-19",236.47999572753906,237.22999572753906,222.27000427246094,224.30999755859375,278397452
"2024-07-12",227.08999633789062,233.0800018310547,223.25,230.5399932861328,287640514
"2024-07-05",212.08999633789062,226.4499969482422,211.9199981689453,226.33999633789062,216231316
"2024-06-28",207.6999969482422,216.07000732421875,206.58999633789062,210.6199951171875,282205036
"2024-06-21",213.3699951171875,218.9499969482422,207.11000061035156,207.49000549316406,506265358
"2024-06-14",196.89999389648438,220.1999969482422,192.14999389648438,212.49000549316406,635755143
"2024-06-07",192.89999389648438,196.94000244140625,192.52000427246094,196.88999938964844,245994434
"2024-05-31",191.50999450683594,193.,189.10000610351562,192.25,230454285
"2024-05-24",189.3249969482422,192.822998046875,186.625,189.97999572753906,208652122
"2024-05-17",185.43499755859375,191.09500122070312,184.6199951171875,189.8699951171875,288966571
"2024-05-10",182.35400390625,185.08999633789062,180.4199981689453,183.0500030517578,300674993
"2024-05-03",173.3699951171875,187.,169.11000061035156,183.3800048828125,441926366
"2024-04-26",165.51499938964844,171.33999633789062,164.77000427246094,169.3000030517578,241302722
"2024-04-19",175.36000061035156,176.6300048828125,164.0749969482422,165.,309416498
"2024-04-12",169.02999877929688,178.36000061035156,167.11000061035156,176.5500030517578,322327219
