"Date","Open","High","Low","Close","Volume"
"2024-09-12",210.,212.64999389648438,208.26499938964844,211.61000061035156,4616446
"2024-09-11",207.75999450683594,210.1199951171875,203.0399932861328,209.88999938964844,5554309
"2024-09-10",204.1999969482422,205.8300018310547,202.8699951171875,205.32000732421875,3070644
"2024-09-09",201.94000244140625,205.0500030517578,201.42999267578125,203.52999877929688,3705004
"2024-09-06",202.3800048828125,204.10000610351562,199.3350067138672,200.74000549316406,3304491
"2024-09-05",204.0800018310547,205.9499969482422,200.9600067138672,202.58999633789062,3229345
"2024-09-04",200.75999450683594,204.36000061035156,200.5,204.11000061035156,3142476
"2024-09-03",201.91000366210938,204.72000122070312,200.2100067138672,201.27999877929688,3874697
"2024-08-30",199.11000061035156,202.1699981689453,198.72999572753906,202.1300048828125,4750999
"2024-08-29",199.3000030517578,201.1199951171875,198.27000427246094,198.89999389648438,2989594
"2024-08-28",199.,200.,197.49000549316406,198.4600067138672,2645244
"2024-08-27",197.44000244140625,199.39999389648438,196.97000122070312,198.72999572753906,2617229
"2024-08-26",196.,198.34500122070312,195.89999389648438,197.97999572753906,2567217
"2024-08-23",196.7899932861328,197.3800048828125,194.38999938964844,196.10000610351562,2321961
"2024-08-22",197.25,197.9199981689453,195.57000732421875,195.9600067138672,1969496
"2024-08-21",195.97000122070312,197.3300018310547,194.11500549316406,197.2100067138672,2579343
"2024-08-20",194.58999633789062,196.2100067138672,193.75,196.02999877929688,1790371
"2024-08-19",193.83999633789062,195.52499389648438,193.71499633789062,194.72999572753906,2361378
"2024-08-16",193.5800018310547,194.35000610351562,192.86000061035156,193.77999877929688,2494472
"2024-08-15",193.50999450683594,194.25,193.27999877929688,193.9499969482422,2471985
"2024-08-14",191.14999389648438,193.08999633789062,190.72999572753906,192.32000732421875,1895114
"2024-08-13",190.2899932861328,191.30999755859375,189.2100067138672,190.99000549316406,2178862
"2024-08-12",191.25,191.5760040283203,189.,189.47999572753906,2290421
"2024-08-09",191.17999267578125,192.6300048828125,189.0399932861328,191.4499969482422,2773706
"2024-08-08",187.5,192.8699951171875,187.4499969482422,192.61000061035156,1030510
"2024-08-07",188.0800018310547,189.8699951171875,186.6999969482422,186.8000030517578,3801942
"2024-08-06",184.6999969482422,188.89999389648438,183.63999938964844,186.8000030517578,3632517
"2024-08-05",184.5500030517578,185.2550048828125,181.80999755859375,183.30999755859375,4975002
"2024-08-02",188.77999877929688,189.25999450683594,185.6999969482422,189.1199951171875,4548824
"2024-08-01",192.80999755859375,193.63499450683594,188.2899932861328,189.66000366210938,4085354
"2024-07-31",191.,194.5500030517578,189.99000549316406,192.13999938964844,5558405
"2024-07-30",191.47999572753906,192.77000427246094,189.08999633789062,191.0399932861328,3064978
"2024-07-29",193.17999267578125,193.2899932861328,189.17999267578125,191.5,3336806
"2024-07-26",190.50999450683594,193.5399932861328,189.97999572753906,191.75,1280256
"2024-07-25",188.,196.25,185.3800048828125,191.97999572753906,1849768
"2024-07-24",184.13999938964844,185.07000732421875,183.17999267578125,184.02000427246094,2097168
"2024-07-23",184.36000061035156,185.3800048828125,183.00999450683594,184.10000610351562,2180225
"2024-07-22",183.39999389648438,184.97000122070312,182.86000061035156,184.14999389648438,2488525
"2024-07-19",186.3300018310547,187.,181.97999572753906,183.25,1330696
"2024-07-18",186.63999938964844,189.42999267578125,185.11000061035156,185.22000122070312,1026282
"2024-07-17",185.44000244140625,187.94000244140625,185.07000732421875,187.4499969482422,4225302
"2024-07-16",184.6699981689453,186.60000610351562,184.52000427246094,185.80999755859375,3374526
"2024-07-15",183.3800048828125,184.89999389648438,182.60000610351562,182.8800048828125,2925794
"2024-07-12",178.55999755859375,184.16000366210938,178.5,182.8300018310547,4785565
"2024-07-11",177.64999389648438,179.44000244140625,176.6199951171875,178.30999755859375,2807145
"2024-07-10",176.60000610351562,178.22000122070312,174.5,177.83999633789062,1190497
"2024-07-09",177.60000610351562,177.6999969482422,175.5800018310547,176.47999572753906,2513305
"2024-07-08",176.41000366210938,178.58999633789062,176.00999450683594,177.63999938964844,2503038
"2024-07-05",175.72999572753906,176.08999633789062,173.97000122070312,176.02000427246094,816575
"2024-07-03",177.8800048828125,177.97999572753906,175.22000122070312,175.72999572753906,627925
"2024-07-02",174.83999633789062,177.47999572753906,174.38999938964844,177.3000030517578,814682
"2024-07-01",173.4499969482422,176.4600067138672,173.3800048828125,175.10000610351562,3320961
"2024-06-28",170.85000610351562,173.4600067138672,170.52999877929688,172.9499969482422,4193459
"2024-06-27",171.1199951171875,172.5,170.47999572753906,170.85000610351562,2894001
"2024-06-26",171.27999877929688,172.67999267578125,170.41000366210938,171.8699951171875,2779016
"2024-06-25",175.13999938964844,175.7530059814453,171.4199981689453,172.60000610351562,4119267
"2024-06-24",175.,178.4600067138672,174.14999389648438,175.00999450683594,4864735
"2024-06-21",173.97000122070312,174.9600067138672,171.39999389648438,172.4600067138672,10182025
"2024-06-20",174.0800018310547,174.27999877929688,171.22000122070312,173.9199981689453,4723078
"2024-06-18",170.,170.75,168.3800048828125,170.5500030517578,3386442
"2024-06-17",168.75999450683594,169.72000122070312,167.5,169.5,3239815
"2024-06-14",168.2899932861328,169.44000244140625,167.25,169.2100067138672,896479
"2024-06-13",169.00999450683594,169.58999633789062,168.3350067138672,169.1199951171875,3525717
"2024-06-12",171.35000610351562,172.47000122070312,168.1009979248047,169.,3522698
